cust_id,contact_type,duration,contact_num,p_days,p_outcome,y,date
73354,cellular,211,1,999,nonexistent,no,2008-07-14
82250,cellular,223,3,999,failure,no,2010-11-05
83846,cellular,130,4,999,nonexistent,no,2008-07-26
44474,telephone,456,2,999,nonexistent,no,2008-05-21
95681,telephone,17,3,999,nonexistent,no,2008-06-08
60179,cellular,329,2,999,nonexistent,no,2009-05-23
39850,cellular,58,1,999,nonexistent,no,2008-11-25
99961,telephone,218,2,999,nonexistent,no,2008-07-08
57651,cellular,72,2,999,nonexistent,no,2008-08-17
92110,telephone,181,2,999,nonexistent,no,2008-06-13
90428,cellular,11,4,999,nonexistent,no,2008-11-28
70444,cellular,109,1,6,success,no,2009-11-12
93544,telephone,97,1,999,nonexistent,no,2008-06-05
52558,cellular,1756,1,999,nonexistent,no,2008-07-09
4133,telephone,90,5,999,nonexistent,no,2008-05-08
86883,telephone,83,4,999,nonexistent,no,2008-05-04
14062,telephone,506,2,999,nonexistent,yes,2010-03-16
27241,cellular,220,1,999,nonexistent,no,2009-05-28
29810,cellular,175,3,7,success,yes,2010-05-27
88364,telephone,327,1,999,nonexistent,no,2008-06-15
23517,cellular,495,1,3,success,yes,2009-09-14
57307,telephone,37,3,999,nonexistent,no,2008-06-06
54198,cellular,576,1,999,nonexistent,yes,2008-08-22
30703,cellular,1183,1,999,nonexistent,no,2008-07-08
7913,cellular,105,1,999,nonexistent,no,2008-08-24
87531,telephone,358,3,999,nonexistent,no,2008-06-20
14316,cellular,133,1,999,nonexistent,no,2008-11-30
59698,cellular,399,2,999,nonexistent,no,2008-08-18
31928,cellular,90,10,999,nonexistent,no,2008-07-20
43345,telephone,27,3,999,nonexistent,no,2008-05-18
76900,cellular,66,4,999,nonexistent,no,2008-08-29
42762,cellular,48,1,999,nonexistent,no,2008-07-27
42746,cellular,124,3,999,failure,no,2008-11-25
32250,cellular,59,5,999,nonexistent,no,2008-08-26
26843,telephone,8,4,999,nonexistent,no,2008-06-21
22674,telephone,37,13,999,nonexistent,no,2008-05-25
86085,cellular,124,2,999,nonexistent,no,2008-11-09
51005,telephone,112,1,999,nonexistent,no,2008-05-29
8982,telephone,80,1,999,nonexistent,no,2008-07-03
50926,telephone,65,13,999,nonexistent,no,2008-06-15
24446,telephone,143,2,999,nonexistent,no,2008-05-18
54459,cellular,189,1,999,nonexistent,no,2008-07-24
84969,telephone,285,2,999,failure,no,2008-11-03
91228,cellular,580,3,999,nonexistent,no,2008-07-14
55152,telephone,127,1,999,nonexistent,no,2008-05-09
27184,cellular,218,1,999,nonexistent,no,2009-04-16
2280,telephone,179,2,999,nonexistent,no,2008-06-17
93851,cellular,123,1,999,nonexistent,no,2009-08-11
50123,cellular,71,3,999,nonexistent,no,2008-07-20
99855,telephone,76,3,999,nonexistent,no,2008-06-07
77169,cellular,192,1,999,nonexistent,yes,2009-06-27
98903,cellular,73,1,999,failure,no,2009-05-18
5241,telephone,243,6,999,nonexistent,no,2008-05-26
25356,telephone,257,1,999,nonexistent,no,2008-05-22
60809,cellular,1027,2,999,nonexistent,yes,2009-05-21
44862,telephone,128,2,999,nonexistent,no,2008-06-04
71419,cellular,186,2,999,nonexistent,no,2008-07-01
48505,telephone,338,3,999,failure,no,2010-05-04
6618,telephone,84,1,999,nonexistent,no,2008-11-04
86251,cellular,1013,3,999,nonexistent,no,2010-08-05
74901,cellular,1080,1,999,nonexistent,yes,2009-04-17
83905,cellular,89,2,999,nonexistent,no,2008-07-07
64614,cellular,136,2,999,failure,no,2008-11-09
7714,telephone,507,2,999,nonexistent,no,2008-05-28
54840,cellular,202,1,999,nonexistent,no,2008-11-26
11049,cellular,53,1,999,failure,no,2009-04-01
36072,telephone,344,3,999,nonexistent,no,2008-05-16
82907,telephone,347,4,999,nonexistent,no,2008-05-04
47491,telephone,392,1,999,nonexistent,no,2008-06-21
68482,telephone,35,1,999,nonexistent,no,2008-06-25
45995,cellular,273,5,999,nonexistent,no,2008-07-17
60036,cellular,344,1,999,nonexistent,no,2009-05-16
68913,cellular,238,4,999,nonexistent,no,2008-07-19
22362,cellular,152,2,999,failure,no,2009-05-11
64296,telephone,118,1,999,nonexistent,no,2010-06-07
10616,cellular,68,1,999,nonexistent,no,2009-06-21
47901,telephone,149,1,999,nonexistent,no,2008-05-01
95274,telephone,288,2,999,nonexistent,no,2008-05-22
21220,telephone,115,1,999,nonexistent,no,2008-06-15
5693,telephone,702,1,999,nonexistent,no,2008-05-14
26099,telephone,1205,1,999,nonexistent,yes,2008-05-30
61499,cellular,165,1,999,nonexistent,no,2008-11-05
3182,cellular,284,1,999,nonexistent,no,2008-07-03
59184,telephone,91,3,999,nonexistent,no,2008-06-10
51571,cellular,128,3,999,nonexistent,no,2009-05-15
86131,telephone,198,6,999,nonexistent,no,2008-06-25
9000,cellular,1970,3,999,nonexistent,yes,2009-05-13
8697,cellular,85,1,999,nonexistent,no,2009-03-26
89489,cellular,961,2,999,failure,yes,2009-04-16
59220,telephone,1013,3,999,nonexistent,no,2008-05-05
79487,telephone,121,2,999,nonexistent,no,2008-05-15
56488,telephone,404,4,999,nonexistent,no,2008-06-17
49695,cellular,377,2,999,nonexistent,no,2008-08-06
54935,cellular,116,1,999,nonexistent,no,2008-11-27
48815,telephone,204,2,999,nonexistent,no,2008-11-17
33285,cellular,189,2,999,failure,no,2008-11-15
4144,cellular,177,1,999,nonexistent,no,2009-05-13
25664,cellular,147,1,999,nonexistent,no,2008-11-25
84708,cellular,18,4,999,failure,no,2009-05-25
91980,cellular,87,3,999,nonexistent,no,2008-11-30
25143,cellular,515,1,999,nonexistent,no,2008-08-15
76183,cellular,241,1,999,nonexistent,no,2009-04-16
90882,telephone,139,2,999,nonexistent,no,2008-05-02
25408,telephone,177,2,999,nonexistent,no,2009-06-02
1224,cellular,322,2,999,nonexistent,no,2009-04-06
17207,cellular,77,3,999,nonexistent,no,2008-07-05
73271,cellular,128,1,999,nonexistent,no,2008-07-29
8585,cellular,440,1,999,nonexistent,no,2009-05-26
53291,cellular,98,4,999,nonexistent,no,2008-11-29
12137,telephone,491,1,999,nonexistent,no,2008-05-12
39926,telephone,137,3,999,nonexistent,no,2008-05-05
89803,cellular,65,1,999,nonexistent,no,2008-07-20
44359,cellular,6,5,999,failure,no,2009-05-25
58271,cellular,159,2,999,nonexistent,no,2008-11-07
15749,telephone,400,2,999,nonexistent,no,2008-05-13
70907,cellular,59,4,999,nonexistent,no,2009-05-10
36200,telephone,180,1,999,nonexistent,no,2008-05-06
51630,telephone,367,5,999,nonexistent,no,2009-05-17
32428,cellular,572,2,999,nonexistent,no,2010-04-25
80132,cellular,178,1,999,nonexistent,no,2009-04-12
68868,telephone,162,1,999,nonexistent,no,2008-05-21
22317,cellular,169,1,999,failure,no,2009-05-17
62327,cellular,195,1,7,success,yes,2009-11-03
17180,cellular,11,7,999,nonexistent,no,2009-05-06
76417,telephone,52,1,999,nonexistent,no,2008-07-28
70923,cellular,155,1,999,failure,no,2009-05-12
49969,cellular,323,2,999,nonexistent,no,2008-08-02
91291,cellular,108,2,999,failure,no,2009-04-09
95425,cellular,313,1,999,failure,no,2009-05-25
50581,telephone,400,2,999,nonexistent,no,2008-06-10
55394,telephone,643,4,999,nonexistent,no,2009-11-03
49025,telephone,290,2,999,nonexistent,no,2008-06-20
31608,cellular,193,1,999,nonexistent,no,2009-05-07
81169,telephone,124,1,999,nonexistent,no,2008-11-01
60261,cellular,95,6,999,nonexistent,no,2009-05-14
47082,telephone,283,1,999,nonexistent,no,2008-06-10
89001,cellular,384,2,999,nonexistent,no,2008-11-29
77573,cellular,80,1,999,nonexistent,no,2008-07-03
42313,cellular,34,1,999,nonexistent,no,2008-08-17
81893,cellular,483,7,999,nonexistent,no,2008-07-20
48681,telephone,203,1,999,nonexistent,no,2008-05-12
94171,cellular,8,6,999,failure,no,2009-05-27
73087,cellular,289,1,999,nonexistent,no,2008-11-25
10061,telephone,131,2,999,nonexistent,no,2008-06-21
92164,cellular,356,1,999,nonexistent,no,2008-08-20
1794,cellular,624,1,999,nonexistent,no,2008-11-20
31662,cellular,107,1,999,failure,no,2009-04-20
84345,telephone,96,2,999,nonexistent,no,2008-05-08
82203,telephone,79,3,999,nonexistent,no,2008-07-04
34397,cellular,96,1,999,nonexistent,no,2008-08-17
1270,telephone,500,1,999,nonexistent,yes,2008-05-18
45067,cellular,237,1,999,nonexistent,no,2008-07-30
91590,telephone,184,2,999,nonexistent,no,2008-06-14
97901,cellular,172,1,999,nonexistent,no,2009-04-04
43394,telephone,25,26,999,nonexistent,no,2008-06-21
59121,cellular,166,2,999,nonexistent,no,2008-07-23
67520,telephone,284,2,999,nonexistent,no,2008-05-21
98862,cellular,283,1,999,nonexistent,yes,2008-11-24
46413,telephone,273,1,999,nonexistent,no,2008-05-02
10613,telephone,25,1,999,nonexistent,no,2008-05-25
17789,telephone,507,1,999,nonexistent,no,2008-05-02
51320,cellular,30,1,999,nonexistent,no,2008-08-06
2438,telephone,56,5,999,nonexistent,no,2008-06-24
5229,telephone,111,1,999,nonexistent,no,2008-05-26
56648,cellular,97,2,999,nonexistent,no,2008-07-02
59417,cellular,692,1,999,nonexistent,yes,2009-09-16
44902,cellular,123,1,999,nonexistent,no,2008-08-29
83280,telephone,79,8,999,nonexistent,no,2008-07-07
67860,telephone,59,4,999,nonexistent,no,2008-05-08
7626,cellular,182,2,999,failure,no,2009-04-12
77191,telephone,110,1,999,nonexistent,no,2008-06-28
43181,telephone,246,1,999,nonexistent,no,2008-05-11
24379,cellular,56,3,999,nonexistent,no,2008-07-03
14226,telephone,230,1,999,nonexistent,no,2008-05-27
45096,cellular,101,3,999,nonexistent,no,2008-07-27
37040,cellular,142,10,999,nonexistent,no,2008-07-18
44923,cellular,122,1,999,nonexistent,no,2008-07-21
18377,telephone,306,5,999,nonexistent,no,2008-06-01
39796,cellular,156,1,999,nonexistent,no,2009-05-25
38101,cellular,147,1,999,failure,no,2009-05-16
58157,cellular,94,1,999,nonexistent,no,2008-07-15
75700,cellular,114,1,999,nonexistent,no,2009-08-01
68369,cellular,399,1,999,nonexistent,no,2009-04-02
25207,cellular,10,7,999,failure,no,2008-11-28
88574,cellular,79,3,999,nonexistent,no,2008-08-28
82691,cellular,744,8,999,nonexistent,no,2008-07-17
39461,cellular,542,3,999,failure,no,2009-05-23
97195,telephone,100,1,999,nonexistent,no,2008-05-28
28382,cellular,165,20,999,nonexistent,no,2008-07-24
96584,cellular,622,1,999,nonexistent,no,2008-08-03
11225,telephone,157,2,999,nonexistent,no,2008-05-19
33099,cellular,42,1,999,nonexistent,no,2008-08-05
50375,telephone,170,7,999,nonexistent,no,2008-05-10
3873,telephone,29,2,999,nonexistent,no,2008-06-24
69539,cellular,217,1,999,failure,no,2009-05-17
21630,telephone,246,1,999,failure,no,2009-04-23
82763,telephone,329,2,999,nonexistent,no,2008-05-26
44119,telephone,264,3,999,nonexistent,no,2008-07-30
33114,telephone,173,3,999,nonexistent,no,2008-05-18
47830,cellular,214,2,999,nonexistent,no,2009-05-11
96495,cellular,358,1,999,nonexistent,no,2008-08-17
27058,cellular,99,1,999,failure,no,2009-05-10
2580,telephone,214,2,6,success,no,2008-11-05
34561,cellular,816,6,999,nonexistent,yes,2008-07-28
23711,cellular,313,3,999,nonexistent,no,2008-08-09
62470,cellular,60,2,999,nonexistent,no,2008-07-02
33244,cellular,63,2,999,nonexistent,no,2008-11-13
23480,cellular,536,7,999,nonexistent,no,2008-07-28
61236,cellular,93,1,999,nonexistent,no,2008-07-21
44980,telephone,828,1,999,nonexistent,no,2008-06-24
71833,cellular,313,2,999,nonexistent,no,2009-05-16
19426,cellular,59,1,999,nonexistent,no,2009-05-21
96087,cellular,142,4,999,failure,no,2009-05-17
94385,cellular,574,1,999,nonexistent,yes,2009-05-26
87297,telephone,109,1,999,nonexistent,no,2008-05-25
12404,telephone,109,1,999,failure,no,2010-08-06
23018,cellular,236,1,999,failure,no,2009-04-28
51678,cellular,133,1,999,failure,no,2009-05-11
51575,cellular,244,1,999,nonexistent,no,2008-07-16
88930,cellular,136,1,999,nonexistent,no,2008-08-14
90135,cellular,1175,2,999,nonexistent,yes,2008-07-10
77304,cellular,1130,4,999,nonexistent,no,2009-05-18
86607,cellular,74,1,4,success,yes,2009-06-13
22014,cellular,233,3,999,nonexistent,no,2009-05-07
18541,cellular,1373,2,999,nonexistent,yes,2009-04-03
87174,cellular,600,2,999,failure,no,2009-05-16
26713,cellular,244,2,999,nonexistent,yes,2009-11-25
79236,telephone,18,28,999,nonexistent,no,2008-05-12
29491,cellular,348,1,999,nonexistent,no,2008-11-13
4997,telephone,270,1,999,nonexistent,no,2008-05-27
60116,cellular,240,1,999,nonexistent,no,2008-07-11
6883,telephone,646,3,999,nonexistent,yes,2008-05-26
76654,telephone,18,12,999,nonexistent,no,2008-08-21
16428,telephone,78,2,999,nonexistent,no,2008-05-29
26710,telephone,126,2,999,nonexistent,no,2008-06-11
2737,cellular,46,1,999,nonexistent,no,2008-07-26
83477,cellular,434,1,999,nonexistent,no,2008-11-28
26230,cellular,576,1,999,failure,no,2009-04-05
40509,cellular,56,2,999,nonexistent,no,2009-03-03
78632,cellular,339,1,6,success,yes,2010-06-10
17234,telephone,63,1,999,nonexistent,no,2008-05-18
48520,telephone,56,1,999,nonexistent,no,2008-07-10
90127,telephone,360,1,999,nonexistent,no,2008-05-23
93164,telephone,194,1,999,nonexistent,no,2009-06-04
85942,cellular,88,3,999,nonexistent,no,2008-07-14
5740,telephone,179,2,999,nonexistent,no,2008-05-04
51661,cellular,250,3,999,nonexistent,no,2008-07-30
33044,telephone,733,1,999,nonexistent,yes,2008-05-29
34535,cellular,151,3,999,failure,no,2008-11-13
53670,cellular,265,3,999,nonexistent,no,2008-08-22
27086,cellular,184,3,999,nonexistent,no,2008-08-01
54226,cellular,321,1,999,nonexistent,yes,2009-04-10
7038,cellular,105,1,999,nonexistent,no,2008-07-05
26873,cellular,297,1,2,success,yes,2009-04-08
7825,cellular,112,1,999,nonexistent,no,2008-08-05
83595,telephone,58,1,999,nonexistent,no,2008-08-21
90233,cellular,193,1,3,success,yes,2009-05-04
76383,telephone,246,2,999,nonexistent,no,2008-05-13
14635,cellular,133,2,999,failure,no,2009-10-18
74314,cellular,341,2,999,nonexistent,no,2008-08-30
70024,telephone,768,4,999,nonexistent,no,2008-05-25
90548,telephone,33,6,999,nonexistent,no,2008-05-13
54059,telephone,136,8,999,nonexistent,no,2008-06-17
20483,cellular,890,2,999,nonexistent,no,2009-04-02
11513,telephone,248,3,999,nonexistent,no,2008-11-01
97101,telephone,319,3,999,nonexistent,no,2008-05-03
45384,cellular,76,1,999,nonexistent,no,2008-08-27
87736,cellular,119,2,999,nonexistent,no,2009-04-22
82750,cellular,414,1,999,nonexistent,yes,2009-08-01
18653,cellular,304,2,999,nonexistent,no,2008-07-13
32887,cellular,187,1,999,nonexistent,no,2008-07-02
82983,cellular,106,1,999,nonexistent,no,2008-08-26
93792,cellular,301,2,999,nonexistent,no,2008-08-04
71861,cellular,102,5,999,nonexistent,no,2009-05-04
38464,cellular,138,4,3,success,no,2010-10-14
93277,cellular,463,14,999,nonexistent,no,2008-08-09
67245,cellular,96,2,4,success,no,2010-07-29
47252,cellular,279,1,999,nonexistent,no,2008-11-28
31179,telephone,81,1,999,nonexistent,no,2008-06-13
38091,cellular,47,1,999,failure,no,2009-05-28
73937,telephone,211,1,999,nonexistent,no,2008-05-07
48661,telephone,77,2,999,nonexistent,no,2008-06-30
92010,cellular,464,1,999,nonexistent,no,2009-04-25
77261,cellular,337,2,5,success,yes,2009-04-11
77024,cellular,138,1,999,nonexistent,no,2008-08-19
94446,telephone,321,1,999,nonexistent,no,2008-06-18
26261,cellular,236,4,999,failure,no,2009-05-28
77767,cellular,169,1,999,nonexistent,no,2009-05-22
47769,telephone,198,1,999,nonexistent,no,2008-07-06
56904,cellular,285,1,999,nonexistent,no,2009-06-05
37577,cellular,96,3,999,failure,no,2009-07-28
27599,cellular,274,6,999,nonexistent,no,2008-07-30
64973,cellular,232,2,999,nonexistent,no,2009-04-13
57206,telephone,521,3,999,nonexistent,yes,2008-05-29
86123,telephone,149,1,999,nonexistent,no,2008-05-04
89342,cellular,379,2,13,success,yes,2010-06-16
50807,telephone,26,1,999,failure,no,2009-05-19
52684,telephone,113,1,999,nonexistent,no,2008-06-14
9610,cellular,236,1,999,nonexistent,no,2008-11-21
64138,cellular,121,6,999,nonexistent,no,2009-08-29
38659,cellular,428,2,999,nonexistent,no,2008-08-05
14003,telephone,130,2,999,nonexistent,no,2008-05-04
86531,telephone,1018,3,999,nonexistent,yes,2008-06-06
22644,cellular,43,1,999,nonexistent,no,2009-05-27
73219,cellular,635,1,999,nonexistent,yes,2008-07-10
39776,cellular,149,1,999,nonexistent,no,2009-05-10
25332,cellular,165,1,999,nonexistent,no,2009-05-06
57009,telephone,729,2,999,nonexistent,no,2008-06-19
31760,telephone,105,1,999,nonexistent,no,2008-06-08
34900,telephone,158,2,999,nonexistent,no,2008-05-26
53212,cellular,359,5,999,nonexistent,no,2009-05-21
77930,cellular,12,5,999,failure,no,2008-11-27
35283,cellular,112,8,999,nonexistent,no,2008-08-27
92865,cellular,97,1,999,nonexistent,no,2008-08-25
4878,cellular,47,2,999,failure,no,2009-05-07
13322,cellular,511,1,999,nonexistent,yes,2008-11-05
77053,cellular,181,2,999,nonexistent,no,2008-07-18
47117,telephone,114,1,999,nonexistent,no,2008-11-28
70492,telephone,41,3,999,nonexistent,no,2008-05-13
54727,telephone,188,1,999,nonexistent,no,2008-05-13
317,cellular,215,1,6,success,yes,2010-10-20
5670,cellular,141,1,999,failure,no,2009-10-29
33780,telephone,232,2,999,nonexistent,no,2008-06-11
17577,cellular,108,1,999,nonexistent,no,2008-08-08
78874,cellular,353,2,999,nonexistent,no,2008-11-27
34522,cellular,45,2,999,nonexistent,no,2008-07-02
52686,cellular,60,1,999,nonexistent,no,2008-11-26
67157,cellular,15,8,999,nonexistent,no,2009-05-25
67682,cellular,312,1,999,nonexistent,no,2008-11-05
57716,cellular,57,7,999,failure,no,2008-11-09
52797,cellular,86,1,999,nonexistent,no,2008-11-13
1914,telephone,51,5,999,nonexistent,no,2008-05-15
35465,cellular,85,2,999,nonexistent,no,2008-07-14
53719,telephone,706,1,999,nonexistent,yes,2008-06-15
38614,telephone,359,1,999,nonexistent,no,2008-07-21
69538,cellular,139,1,999,failure,no,2009-05-19
78054,cellular,736,1,999,nonexistent,yes,2008-11-22
38977,cellular,132,1,999,nonexistent,no,2009-05-23
16735,telephone,148,1,999,nonexistent,no,2008-05-03
66260,cellular,121,2,999,nonexistent,no,2009-09-02
21378,cellular,716,6,999,nonexistent,no,2008-07-21
82318,cellular,125,2,999,nonexistent,no,2008-11-20
30859,cellular,195,1,999,nonexistent,yes,2010-05-19
57891,cellular,759,2,999,nonexistent,yes,2009-10-17
71377,telephone,320,1,999,nonexistent,no,2008-06-19
29341,telephone,202,1,999,nonexistent,no,2008-06-13
44309,telephone,290,5,999,nonexistent,yes,2008-05-15
1597,telephone,56,2,999,nonexistent,no,2008-06-01
34768,cellular,110,2,999,nonexistent,no,2008-08-08
18874,cellular,68,1,999,nonexistent,no,2008-08-09
14821,cellular,196,2,999,nonexistent,no,2009-05-10
31196,cellular,36,1,999,nonexistent,no,2008-07-19
16456,cellular,349,3,6,success,yes,2010-07-26
97391,cellular,153,2,999,nonexistent,no,2008-08-09
98144,telephone,92,2,999,nonexistent,no,2008-05-02
25911,cellular,164,1,999,nonexistent,no,2008-08-05
97080,telephone,260,1,999,nonexistent,no,2008-05-15
57752,cellular,690,3,999,nonexistent,no,2008-07-28
80444,cellular,203,4,999,nonexistent,no,2008-07-30
3440,telephone,37,1,999,nonexistent,no,2008-05-30
87970,telephone,341,4,999,failure,no,2009-11-11
39571,cellular,226,1,999,nonexistent,no,2009-07-15
85803,cellular,130,1,999,nonexistent,no,2008-07-07
2545,telephone,168,1,999,nonexistent,no,2008-05-01
35672,cellular,142,3,999,nonexistent,no,2008-11-22
72205,cellular,510,6,999,nonexistent,no,2008-07-05
89270,cellular,45,8,999,nonexistent,no,2008-08-04
68728,cellular,105,1,999,nonexistent,no,2009-08-01
87188,cellular,185,1,999,nonexistent,no,2009-04-13
55081,telephone,633,1,999,nonexistent,no,2008-06-16
27415,telephone,209,2,999,nonexistent,no,2008-05-18
2869,telephone,78,2,999,nonexistent,no,2008-06-27
94745,cellular,270,2,999,failure,no,2009-04-10
64927,cellular,252,1,999,nonexistent,no,2008-08-29
83687,telephone,147,1,999,nonexistent,no,2009-09-13
39237,cellular,1091,2,5,success,yes,2008-11-20
98250,telephone,146,4,999,nonexistent,no,2008-05-07
15910,cellular,201,1,999,nonexistent,no,2008-08-04
69599,telephone,202,1,999,nonexistent,no,2008-05-13
92227,telephone,92,1,999,nonexistent,no,2008-06-28
62875,cellular,223,4,999,nonexistent,no,2008-11-20
96388,cellular,182,1,999,nonexistent,no,2009-05-11
88598,telephone,203,1,999,nonexistent,no,2008-05-23
90017,cellular,205,3,999,nonexistent,no,2009-05-22
82060,telephone,85,3,999,nonexistent,no,2008-05-01
30968,telephone,127,1,999,nonexistent,no,2008-06-24
